Dataset,Overall_Accuracy_None,Overall_AUC_None,Overall_Accuracy_one,Overall_AUC_one,Overall_Accuracy_1,Overall_AUC_1,Overall_Accuracy_5,Overall_AUC_5,Overall_Accuracy_10,Overall_AUC_10,Overall_Accuracy_25,Overall_AUC_25,Overall_Accuracy_50,Overall_AUC_50,Overall_Accuracy_75,Overall_AUC_75,Overall_Accuracy_90,Overall_AUC_90,Overall_Accuracy_99,Overall_AUC_99
breastmnist,80.76923076923077,0.8404344193817878,81.41025641025641,0.8439849624060151,83.97435897435898,0.8698830409356725,87.17948717948718,0.8751044277360067,80.12820512820512,0.8454469507101087,85.8974358974359,0.8354218880534671,82.05128205128206,0.8431495405179616,73.07692307692308,0.803467000835422,81.41025641025641,0.7946950710108605,73.07692307692308,0.7014411027568922
